scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,DL,Matt Targett,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,DC,Fabian Schar,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,DC,Sven Botman,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,DR,K. Trippier,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,MC,Joelinton,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,MC,S. Longstaff,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,MC,Joe Willock,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,FWL,Ryan Fraser,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,FWR,M. Almiron,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,FW,A. Isak,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,M,B. Guimaraes Rodriguez Moura,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,F/M,A. Saint-Maximin,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,F,C. Wilson,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,G,Karl Darlow,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,D,Emil Krafth,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,Newcastle United,M,J. Shelvey,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,GK,Neto,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DL,R. Fredericks,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DC,Chris Mepham,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DC,Lloyd Kelly,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DR,Adam Smith,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DMC,J. Lerma,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,DMC,Lewis Cook,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,AML,M. Tavernier,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,AMC,P. Billing,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,AMR,R. Christie,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,AFC Bournemouth,FW,D. Solanke,YES
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,AFC Bournemouth,M,Ben Pearson,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,AFC Bournemouth,M,J. Stanislas,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,AFC Bournemouth,M,David Brooks,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Injuries,AFC Bournemouth,M,Joe Rothwell,NO
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,GK,Hugo Lloris,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,DC,Eric Dier,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,DC,C. Lenglet,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,DC,C. Romero,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,ML,Ivan Perisic,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,MC,P. Hojbjerg,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,MC,R. Bentancur,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,MR,Emerson,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,AMC,D. Kulusevski,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,AMC,Son Heung-Min,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Tottenham Hotspur,FW,Harry Kane,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Injuries,Tottenham Hotspur,F/M,Lucas Moura,NO
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,GK,Danny Ward,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DL,Luke Thomas,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DC,Wout Faes,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DC,Jonny Evans,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DR,James Justin,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DMC,Y. Tielemans,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,DMC,W. Ndidi,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,AML,H. Barnes,YES
